audio_file,Coherence,Musicality,Memorability,Clarity,Naturalness
1880.mp3,4.5103,4.318,3.8211,3.8822,4.0585
1037.mp3,4.8572,4.839,4.8553,4.8477,4.8305
2063.mp3,3.4792,3.4606,3.4311,3.2478,3.2469
1911.mp3,1.9304,1.5047,1.7349,1.5592,1.5205
207.mp3,1.6109,1.3983,1.3121,1.3259,1.7826
1275.mp3,4.0269,3.8334,4.0177,3.7911,4.2681
1812.mp3,3.7097,3.2139,3.083,3.4009,3.7097
1282.mp3,4.2477,4.2586,4.2231,4.0251,4.423
1834.mp3,4.4993,4.4677,4.6994,3.9979,4.2194
438.mp3,4.0898,3.8895,4.0617,3.7811,3.9505
666.mp3,1.4788,1.3003,1.5251,1.3059,1.3266
181.mp3,3.8766,3.5911,3.3014,3.3176,3.6462
1735.mp3,2.2589,2.0312,2.0571,2.0388,1.7557
1015.mp3,2.7795,2.3638,2.5716,2.0906,2.7889
938.mp3,2.5006,2.2119,2.4491,2.03,2.2224
20.mp3,3.2669,2.619,3.0305,3.4033,2.5272
263.mp3,2.0728,1.7815,1.7638,1.9695,1.7904
2181.mp3,1.5653,2.3399,2.0388,1.8338,1.7753
363.mp3,3.0542,2.9721,2.8338,3.7904,2.4689
1233.mp3,4.8266,4.5201,4.6959,4.7041,4.6943
740.mp3,1.2991,1.5194,1.2879,1.2993,1.325
1100.mp3,2.3679,1.963,2.3037,2.1174,2.3245
792.mp3,3.4854,3.0979,2.9797,3.478,3.5172
1360.mp3,4.7377,4.535,4.74,4.2855,4.5225
441.mp3,4.5041,4.2897,3.9434,4.4991,3.9685
208.mp3,4.4957,3.9758,3.6138,4.2867,4.2587
810.mp3,2.141,1.9508,1.8902,2.0046,1.7135
453.mp3,3.4019,3.0267,3.4861,3.3028,3.2678
948.mp3,1.1665,1.5331,1.2785,1.1671,1.3104
188.mp3,4.0062,4.4973,4.2344,4.4991,4.3075
338.mp3,3.286,3.0572,2.8707,3.3329,3.6759
522.mp3,4.278,4.2677,4.2437,4.0271,3.7929
33.mp3,1.9943,1.6573,1.9768,1.915,1.8477
1362.mp3,4.2967,3.8653,3.5822,4.0615,4.0449
1569.mp3,4.7039,4.1284,4.5127,4.3235,4.0633
1348.mp3,2.4799,2.0862,1.8066,1.6007,1.7587
1375.mp3,1.7733,1.7544,1.3239,1.3534,1.7929
789.mp3,4.2685,3.3331,3.7567,3.5888,3.3468
15.mp3,2.8814,2.5481,2.5372,2.8816,2.5402
735.mp3,2.9785,3.0191,2.7877,2.5726,2.9844
1925.mp3,3.0806,2.7739,2.8583,2.8009,2.7771
793.mp3,4.0365,4.084,4.0676,4.0689,4.3145
152.mp3,3.6072,2.696,2.9203,3.6136,2.7692
349.mp3,3.7576,3.5687,2.9083,3.632,3.3414
811.mp3,3.5608,3.2746,3.8209,3.5698,3.5166
261.mp3,1.823,1.3206,1.284,1.5207,1.1975
1063.mp3,3.2926,3.4124,3.4473,2.9061,3.1352
531.mp3,4.5021,4.5129,4.4676,4.6888,4.4839
2086.mp3,4.6922,4.2862,4.4684,4.5054,4.0957
64.mp3,4.3089,4.0915,3.8786,4.0697,3.9298
913.mp3,1.515,1.5304,1.5128,1.5513,1.548
884.mp3,4.2996,3.6287,4.1413,4.1756,3.8225
1423.mp3,4.7329,4.5237,4.7218,4.5203,4.061
2006.mp3,4.7209,4.2864,4.4991,3.9746,4.2521
856.mp3,2.6248,2.1942,2.3574,2.6313,2.6605
2069.mp3,3.105,2.7974,3.0556,2.848,2.8663
1814.mp3,4.0145,4.0467,4.0095,3.4589,3.5022
1003.mp3,4.0358,3.7798,3.9166,3.7539,3.7605
1648.mp3,3.3044,3.1165,3.1947,3.099,2.9491
1156.mp3,3.4164,3.3405,3.5629,3.112,2.8931
719.mp3,3.7502,3.5956,3.7454,3.2531,3.3421
1281.mp3,4.2365,3.7317,4.4516,4.0389,4.262
1326.mp3,4.7297,4.3323,4.7057,4.5301,4.4636
1138.mp3,2.8499,2.6007,2.6555,2.5938,2.4829
2043.mp3,2.9635,2.5363,2.728,2.5524,2.7353
616.mp3,3.4295,3.1802,3.3638,2.9572,3.1303
574.mp3,2.9464,2.7682,2.965,2.7365,1.9908
760.mp3,4.7731,4.7629,4.8656,4.7325,4.7308
618.mp3,4.9122,4.8827,4.8985,4.8851,4.8635
1826.mp3,2.6657,2.4376,2.4471,2.4112,2.1618
359.mp3,3.2361,3.6153,3.4503,3.5782,3.5887
1913.mp3,4.129,3.9998,4.2018,4.053,3.9204
155.mp3,3.1677,2.7171,2.4023,2.2045,1.9674
1252.mp3,4.5374,4.3256,4.7402,4.5316,4.3349
2261.mp3,1.6762,1.776,1.7505,1.5359,1.5543
1695.mp3,2.8919,2.9749,2.2259,2.7704,2.7834
2128.mp3,4.5241,4.3002,4.7032,4.5334,4.4777
969.mp3,4.8937,4.8651,4.8159,4.7677,4.867
1010.mp3,3.7525,3.5068,3.7628,3.7813,3.552
1070.mp3,2.2625,1.7846,2.069,1.345,1.8128
1495.mp3,4.8528,4.5398,4.7361,4.8431,4.2584
1383.mp3,1.3374,1.5847,1.3336,1.3488,1.3557
1226.mp3,3.9136,3.4969,4.1521,3.728,3.6452
600.mp3,4.5326,4.2743,4.4968,4.0817,4.2524
329.mp3,3.5008,3.487,3.2379,3.6719,3.5332
2203.mp3,1.9902,1.9681,1.7618,1.8022,1.5721
551.mp3,4.4897,4.2748,3.9514,3.9555,3.7802
1133.mp3,3.7996,3.5879,3.8023,3.7683,3.8056
2105.mp3,2.3564,2.0119,1.9887,1.9835,1.7988
947.mp3,4.8679,4.7499,4.8558,4.8388,4.7239
259.mp3,4.1185,4.337,4.1134,4.1594,3.9433
1561.mp3,4.7438,4.5276,4.5433,4.2708,4.2439
1254.mp3,2.3131,1.8061,1.354,1.5593,1.7865
2047.mp3,4.8463,4.5448,4.8478,4.5348,4.5248
654.mp3,2.9913,2.862,3.1702,2.6465,3.2125
595.mp3,1.51,1.5213,1.5193,1.5072,1.5189
187.mp3,3.9311,3.4169,3.4858,3.5927,3.4096
373.mp3,3.3899,3.5465,3.3514,3.4184,3.8595
1028.mp3,3.0736,2.0861,3.0649,2.9031,2.947
1525.mp3,4.5202,4.4987,4.2465,4.2749,4.0304
468.mp3,3.9292,3.6777,3.9055,3.6731,3.673
619.mp3,4.3442,4.0534,4.5249,4.5347,4.0823
472.mp3,4.5381,4.544,4.3389,4.3108,4.0628
1345.mp3,4.7268,4.0952,4.6879,3.9289,4.6736
2168.mp3,4.5176,4.5119,4.7197,4.5031,4.5022
1411.mp3,3.7104,4.0106,3.219,4.2535,4.4736
987.mp3,2.736,2.5007,2.7687,2.7451,2.7342
1318.mp3,4.532,4.2031,4.7148,4.3374,4.6848
1728.mp3,3.2867,2.9743,3.2519,2.812,3.0631
164.mp3,4.2785,4.0806,4.2431,4.0164,3.9564
1080.mp3,2.7519,2.526,2.7292,2.8026,2.5346
1478.mp3,4.7029,4.5201,4.4978,4.5143,4.2992
2234.mp3,1.9705,1.5209,1.765,1.7814,1.7886
1030.mp3,1.8786,1.5331,1.8923,1.7673,1.7682
1810.mp3,2.5076,2.2486,2.1574,1.9704,2.2405
2133.mp3,4.8489,4.7496,4.7648,4.5396,4.8308
1031.mp3,2.881,2.4429,2.4822,2.5679,2.6352
1144.mp3,2.4748,2.1885,2.4253,2.4683,2.4255
2121.mp3,1.7164,1.5107,1.6945,1.7528,1.7771
190.mp3,1.3303,1.1868,1.5285,1.5526,1.3545
1384.mp3,1.7256,1.7931,1.3392,1.3557,1.5509
590.mp3,4.2809,4.2763,4.2774,4.2756,4.2598
2362.mp3,1.7783,1.3419,1.5299,1.5446,1.5325
1456.mp3,4.8456,4.8275,4.7176,4.7277,4.503
1483.mp3,4.8449,4.7391,4.855,4.7235,4.2609
585.mp3,2.1801,1.7663,1.6946,1.7596,1.7412
1302.mp3,4.0106,4.0501,4.1789,3.993,3.9594
912.mp3,2.2076,2.5372,2.4593,2.5694,2.5344
294.mp3,2.271,1.5865,1.7613,1.5785,1.3625
160.mp3,3.8116,3.811,4.0829,3.9289,3.5049
1847.mp3,4.2559,3.977,4.1048,3.851,3.8191
687.mp3,4.2909,3.4703,4.0433,4.241,4.2456
1783.mp3,4.463,4.2719,4.4665,3.9772,3.7201
1665.mp3,1.7929,1.3617,1.559,1.5666,1.5666
1563.mp3,1.7525,1.54,1.7107,2.0309,1.8023
1504.mp3,4.6956,4.335,4.258,4.3109,4.0634
1218.mp3,2.6061,1.7829,1.4946,1.5366,2.0278
2259.mp3,4.239,4.0105,4.5001,3.992,3.7993
1011.mp3,2.2424,2.0054,1.9583,1.8302,2.0154
817.mp3,2.0277,1.524,1.5084,1.5136,1.5487
742.mp3,3.2431,3.3471,3.9229,3.2605,3.5471
995.mp3,3.1496,2.6237,2.9707,2.8115,2.8095
2162.mp3,2.9208,2.5404,2.2207,3.1088,2.7912
978.mp3,3.3072,2.9013,3.3853,3.3651,3.6971
148.mp3,3.1691,2.7111,3.1814,3.2047,2.6626
956.mp3,1.5292,1.2001,1.2079,1.356,1.3191
2363.mp3,4.4808,4.2321,4.4444,4.2328,4.2204
2264.mp3,3.1936,2.8655,3.1124,2.9254,2.8781
1898.mp3,4.8399,4.7343,4.853,4.7027,4.7123
1936.mp3,2.8721,2.8394,2.6999,2.4931,1.9844
1855.mp3,4.6978,4.5068,4.5105,4.2925,4.2447
1791.mp3,2.2763,2.3087,2.1115,2.0624,2.0551
1019.mp3,2.004,1.7479,1.4812,1.7312,1.7559
951.mp3,2.8356,2.3086,2.689,2.293,2.7543
718.mp3,2.7803,2.6141,2.6332,2.7045,2.3574
1128.mp3,4.6259,4.4528,4.6683,4.5891,4.4895
725.mp3,4.3106,3.8993,4.2626,4.0763,3.8344
696.mp3,1.9622,1.5313,1.9621,1.5499,1.7764
2068.mp3,2.3459,2.1272,1.7732,2.0792,2.0327
669.mp3,1.3084,1.2765,1.3147,1.1779,1.194
1774.mp3,4.1338,3.5115,3.6022,3.449,3.146
1621.mp3,3.9699,3.9677,4.1886,3.7337,3.1324
2367.mp3,2.286,2.3062,2.0859,2.318,1.8243
1864.mp3,4.892,4.8635,4.8845,4.7505,4.7517
473.mp3,4.2762,4.3334,4.5164,4.4975,4.4657
2245.mp3,1.9465,1.7729,1.7287,1.5392,1.7963
1127.mp3,2.5733,2.4275,2.2038,2.2891,2.3226
1722.mp3,3.1683,3.0206,2.9458,2.7869,2.7141
1460.mp3,4.9005,4.8622,4.8867,4.7701,4.751
1935.mp3,3.9983,4.0337,3.9588,3.8177,3.7188
826.mp3,4.5504,4.3235,4.7011,4.3098,4.5419
128.mp3,3.539,3.3319,3.3311,3.9748,4.2379
168.mp3,1.8463,1.5256,1.3222,1.7895,1.3536
28.mp3,4.1361,4.1579,4.0984,4.162,4.1388
295.mp3,1.4242,1.1915,1.5571,1.2083,1.3546
1409.mp3,2.7955,3.022,3.0132,2.5453,2.3166
1528.mp3,1.3676,1.2047,1.2545,1.2474,1.3129
2209.mp3,4.5099,4.6948,4.8345,4.5048,4.8089
2251.mp3,4.7496,4.5324,4.7193,4.7028,4.7101
1112.mp3,4.5259,4.3106,4.4967,4.3197,4.5047
0.mp3,4.1816,4.342,4.038,4.1748,4.3781
412.mp3,4.023,3.7825,4.2167,3.8561,4.03
1895.mp3,1.9819,1.9851,1.982,1.9796,1.9279
1630.mp3,3.7045,3.6515,3.4844,3.6039,3.4383
1438.mp3,4.0134,3.7462,3.9529,3.7824,3.1889
1052.mp3,2.6385,2.4894,3.0979,2.7688,2.6873
1049.mp3,4.2134,4.5041,4.4859,3.6888,4.7107
1526.mp3,4.0458,3.5093,3.9646,3.5035,3.2649
344.mp3,3.8774,3.7849,3.1041,3.5489,3.5372
138.mp3,1.449,1.7928,1.7421,2.0485,2.871
491.mp3,2.4903,2.2604,2.4362,2.0873,2.0641
495.mp3,3.1533,2.5427,3.3689,2.5765,3.1275
116.mp3,4.068,4.0593,3.7756,4.0626,4.4843
2341.mp3,3.5362,2.9279,3.1227,3.0816,2.6573
1606.mp3,2.2214,1.7742,1.7715,1.9935,1.5711
1863.mp3,2.1268,1.955,1.8595,1.9456,1.9554
430.mp3,3.8786,3.6352,3.6595,3.529,3.4976
2062.mp3,4.3308,4.3286,4.5158,4.0898,4.2923
1109.mp3,1.9923,2.0513,1.753,1.7686,1.8458
1672.mp3,4.2768,3.8341,4.4647,3.9981,4.017
296.mp3,1.2096,1.1425,1.1923,1.286,1.2771
1251.mp3,2.7281,2.0625,2.2556,2.0527,2.2461
457.mp3,2.5985,2.5901,3.1474,3.1148,3.129
2326.mp3,3.9872,3.5662,3.4698,4.0136,3.0875
1598.mp3,1.9914,1.6518,1.5735,1.6643,1.6416
893.mp3,4.2648,3.3953,3.715,3.594,3.6635
2152.mp3,4.7659,4.5402,4.2085,4.5225,4.5187
787.mp3,4.2662,4.0164,4.4548,4.2184,4.2523
291.mp3,1.2394,1.1288,1.1218,1.1243,1.1379
895.mp3,4.4726,4.2689,4.4396,4.267,4.2183
2375.mp3,4.5245,4.3191,4.4937,4.3504,4.21
2334.mp3,2.8489,2.4288,1.8083,2.4608,2.1335
146.mp3,3.7064,3.482,3.5244,3.2781,3.3844
858.mp3,1.7321,1.9225,1.7235,1.7419,1.5198
511.mp3,4.2462,3.5779,4.0477,3.7694,3.5377
1367.mp3,4.1693,4.3647,4.1433,4.1357,4.0758
450.mp3,4.2549,3.7925,3.9963,3.9917,3.5263
982.mp3,2.7518,2.3037,2.5458,2.3432,2.5143
1501.mp3,2.7127,2.242,2.5531,2.3649,2.3558
494.mp3,2.0413,2.0551,2.2881,2.0377,1.7892
65.mp3,1.9083,1.6346,1.7429,1.8509,1.7444
1361.mp3,3.3322,3.1319,3.2941,3.1213,2.8302
458.mp3,2.7988,2.0436,2.4984,2.0794,2.0316
361.mp3,3.4123,3.8723,3.6498,3.7972,3.9982
1988.mp3,4.4745,4.0231,4.2028,3.746,3.8097
1391.mp3,2.135,1.5169,1.3167,1.3315,1.5141
1108.mp3,4.9157,4.8801,4.9125,4.8861,4.869
1158.mp3,2.7561,2.8345,2.5219,2.6406,2.5297
2108.mp3,3.8494,3.6519,3.9063,3.394,3.2022
801.mp3,4.6719,4.3118,4.4785,4.4878,4.5011
1088.mp3,3.6451,3.3743,3.3601,3.3043,3.3089
890.mp3,4.7248,4.3344,4.5158,4.2862,4.2942
2323.mp3,4.3333,4.0763,4.4797,4.0059,3.7344
184.mp3,4.7286,4.4547,4.3963,4.4246,4.476
1279.mp3,3.018,2.7244,3.4263,3.4487,2.9702
1540.mp3,1.7547,1.8032,1.5572,1.5661,1.537
105.mp3,4.0446,3.8937,3.034,3.8452,4.1028
513.mp3,4.5171,4.298,3.9511,3.6671,4.1953
2163.mp3,1.6991,1.491,1.4888,1.5238,1.445
2195.mp3,4.5334,4.5208,4.7028,4.2835,4.2863
377.mp3,3.8896,3.4848,3.2357,3.4244,3.857
677.mp3,4.8452,4.8265,4.8492,4.8315,4.8106
1185.mp3,3.7161,3.9469,3.5933,3.7245,4.1015
1517.mp3,2.4969,1.8247,2.3361,1.7939,1.7996
1492.mp3,4.5409,4.5336,4.4998,4.3259,4.0652
460.mp3,2.6205,2.2439,3.1235,2.4444,2.4529
130.mp3,1.6845,2.0821,2.0257,1.7741,3.2494
140.mp3,4.0671,4.0759,3.7598,4.5149,4.6284
2220.mp3,3.6591,3.6976,3.1676,3.1109,2.9258
2392.mp3,3.2386,2.8268,2.7426,2.7519,2.4993
629.mp3,4.7062,4.6814,4.4846,4.4886,4.2327
2.mp3,3.3821,2.1941,2.1879,2.72,3.1629
75.mp3,1.756,1.0969,1.1374,1.3,1.3391
1982.mp3,4.0852,3.9206,4.2704,4.299,3.8538
1952.mp3,4.7525,4.2978,4.509,4.5128,4.2304
1836.mp3,2.7255,2.2815,2.3191,2.327,2.0764
1278.mp3,4.4837,3.68,4.222,3.9623,4.2363
1135.mp3,4.8963,4.88,4.8976,4.8839,4.8718
2221.mp3,2.3208,1.8233,1.7713,1.7954,1.772
227.mp3,1.8251,1.5686,1.7908,1.8212,2.2712
849.mp3,4.408,4.1525,4.2922,4.1908,4.1162
818.mp3,2.5873,1.5675,2.0035,2.0587,2.2859
2211.mp3,4.5099,4.3688,4.5439,4.4237,4.2894
1677.mp3,2.7498,2.319,2.4909,2.6129,2.2751
2143.mp3,1.7249,1.5576,1.5086,1.7773,1.519
101.mp3,1.7944,1.164,2.1026,1.4413,2.0616
1532.mp3,4.7157,4.3202,4.5186,4.0651,4.0573
670.mp3,3.783,4.0838,3.7472,3.8186,4.2937
606.mp3,2.7345,2.0084,2.6663,2.0036,2.3751
36.mp3,2.8568,2.3165,2.6071,2.6195,2.8442
1089.mp3,4.7177,4.7194,4.7217,4.8325,4.8337
398.mp3,3.5283,3.6104,3.4107,3.5953,3.4741
1679.mp3,4.7548,4.3248,4.7373,4.5274,4.1013
1751.mp3,4.5065,4.2867,4.4978,4.2386,4.4984
1536.mp3,4.8645,4.1437,4.5823,4.5545,3.8942
836.mp3,3.4096,3.1788,3.3405,3.4349,3.4496
1111.mp3,2.8891,2.619,2.8153,2.9289,2.8977
335.mp3,3.9838,3.984,3.8613,3.9129,4.0229
1445.mp3,4.8215,4.2807,4.7161,4.5035,4.0191
96.mp3,1.7535,1.4346,1.4206,2.0332,2.0746
1458.mp3,4.2381,3.8203,4.4722,4.4892,4.0501
497.mp3,2.6235,2.6631,2.8822,2.3954,2.6511
1947.mp3,4.6489,4.4718,4.5688,4.481,4.4104
496.mp3,4.6488,4.4749,4.7122,4.5094,4.4503
1757.mp3,4.6994,4.2715,4.2322,4.0331,3.6739
133.mp3,4.2812,3.9679,4.3108,4.1047,4.1197
1426.mp3,3.9646,3.7734,3.9396,3.6529,3.0119
102.mp3,4.0608,3.8649,4.0383,3.9341,3.8217
1853.mp3,4.27,4.7208,4.8545,4.5002,4.4996
744.mp3,3.2948,2.1267,2.6482,2.0964,2.7281
2018.mp3,4.5432,4.3056,4.8365,4.7206,4.5398
2384.mp3,2.9592,2.6434,2.8928,2.6295,2.5871
1079.mp3,2.7092,2.2232,2.7385,2.2829,3.0627
1014.mp3,4.7059,4.2719,4.4777,4.2704,4.2409
46.mp3,2.1841,1.6723,1.7771,1.8685,1.9207
1240.mp3,4.5228,3.9091,4.4781,4.2809,4.2832
1653.mp3,4.5083,4.0477,4.0138,4.2547,3.8276
191.mp3,1.3988,1.2974,1.282,1.3148,1.2989
537.mp3,4.383,4.165,4.3487,4.1419,3.9858
1706.mp3,4.7181,4.2822,4.5133,4.4699,4.0096
707.mp3,4.3944,4.0051,4.3961,3.9392,3.8885
853.mp3,4.8457,4.517,4.8484,4.5138,4.6883
777.mp3,4.0438,4.0582,4.2321,4.0753,4.0181
1496.mp3,4.0466,3.9484,3.754,4.1383,2.9448
1726.mp3,3.1506,3.0847,3.3342,2.6006,2.8366
186.mp3,4.5239,4.5386,4.528,4.5239,4.2985
223.mp3,4.5249,4.5476,4.1604,4.5348,4.5195
1736.mp3,3.3375,2.6122,2.6228,2.2566,2.0455
1516.mp3,3.6992,3.7133,3.6406,3.4971,3.4337
2106.mp3,2.5106,1.7699,1.5135,1.7748,1.7295
1466.mp3,4.8252,4.5531,4.6923,4.5159,4.3099
111.mp3,4.4626,4.4792,4.3141,3.9452,4.5458
776.mp3,3.1887,3.4398,3.4056,3.5163,3.2348
984.mp3,4.1107,3.9078,4.0348,3.9299,4.0785
839.mp3,4.3922,4.3116,4.5216,4.2759,4.2262
406.mp3,3.0787,2.2883,2.7799,2.8584,2.553
869.mp3,4.2603,4.2353,4.245,4.2513,4.2304
2218.mp3,4.2746,4.2529,3.9506,4.01,3.9879
547.mp3,3.0792,2.7075,2.6749,2.678,2.5854
1762.mp3,3.2793,2.6073,2.9196,3.0632,2.5267
717.mp3,2.1773,2.0188,2.1726,2.0251,2.4898
358.mp3,2.9703,3.3756,3.3111,3.3925,3.5834
1874.mp3,2.9649,2.7624,2.4431,2.8302,2.5252
1819.mp3,4.4285,4.3324,4.3478,4.2516,4.3181
2073.mp3,2.0224,1.594,1.792,1.849,1.8229
755.mp3,1.4863,1.5029,1.2876,1.298,1.324
1229.mp3,4.8629,4.5585,4.8629,4.5116,4.7216
485.mp3,2.5489,2.3693,2.6278,2.3098,2.2853
203.mp3,1.5107,1.482,1.6994,1.529,1.8986
1799.mp3,4.2723,4.0666,4.4978,3.8613,4.0557
1160.mp3,4.5198,3.8256,4.521,4.0905,4.1264
902.mp3,4.8761,4.8471,4.7459,4.848,4.8327
42.mp3,1.879,1.4636,1.6991,1.7213,1.5916
1916.mp3,3.9476,3.6664,3.6255,3.4394,2.835
1316.mp3,2.3348,1.7971,1.7072,1.3374,1.7894
1451.mp3,1.5053,1.2202,1.3,1.5391,1.3291
1896.mp3,4.8699,4.8263,4.8475,4.8379,4.8195
1587.mp3,4.5115,3.7971,4.4852,4.0504,4.0264
653.mp3,3.3176,2.9895,2.9418,2.7445,2.69
1719.mp3,3.6053,3.7612,3.5326,3.5831,3.2595
1721.mp3,3.1347,2.8853,3.3514,2.8993,2.9431
2331.mp3,1.5331,1.3455,1.3023,1.3326,1.3256
1476.mp3,1.4805,1.3164,1.4982,1.5268,1.3094
216.mp3,2.69,2.3019,1.9613,1.8656,2.4004
1004.mp3,4.5052,4.2801,4.3016,4.2913,4.2713
2135.mp3,4.516,4.3235,4.3007,4.2783,4.1548
1908.mp3,2.8867,2.9446,3.3692,2.8716,2.7954
1350.mp3,3.3438,2.6716,3.3682,2.9413,3.149
2186.mp3,3.2788,3.0214,3.0842,3.2909,2.5125
1119.mp3,1.919,2.0446,2.2184,1.7947,2.0661
767.mp3,2.3457,1.9895,1.7748,1.7974,1.9056
633.mp3,3.9818,3.7868,3.7578,3.2503,3.4807
1047.mp3,1.9727,1.8027,1.5315,1.5308,1.7774
2022.mp3,4.4706,4.2703,4.6849,4.2733,3.9724
623.mp3,2.7397,2.2227,2.191,2.0019,1.9951
658.mp3,2.5198,2.3047,2.5189,2.5642,2.5437
648.mp3,4.7499,4.5359,4.7144,4.539,4.5422
298.mp3,2.6434,2.2445,2.463,2.5487,2.6866
2240.mp3,2.9309,2.7994,2.4412,2.8264,2.5217
1305.mp3,4.5136,4.0562,4.4803,3.8878,4.0947
1903.mp3,2.7373,2.055,2.4404,2.6136,2.299
861.mp3,1.2854,1.5284,1.2698,1.2988,1.3032
1213.mp3,1.7341,1.7487,1.7321,1.5171,1.5116
2037.mp3,4.4558,3.7803,3.7619,3.7773,3.747
2171.mp3,3.1826,3.3323,3.2902,3.0343,3.2708
796.mp3,4.5018,4.4855,4.4687,4.4498,4.4713
2344.mp3,3.8295,3.5964,4.0331,3.57,3.5854
1207.mp3,3.7576,3.4103,3.495,3.3491,3.5134
2358.mp3,1.5007,1.2783,1.2804,1.2875,1.5202
463.mp3,2.9804,2.706,3.1362,3.1904,3.0248
1555.mp3,4.8607,4.8488,4.7436,4.7382,4.5673
2212.mp3,1.2627,1.2463,1.2565,1.2563,1.2701
1407.mp3,3.3705,3.2385,3.0769,3.1573,2.9067
2096.mp3,4.4157,4.2708,4.3546,4.2999,4.1786
775.mp3,1.9116,1.5216,1.4857,1.3354,1.5054
660.mp3,4.0274,3.9668,3.9822,3.7131,3.3149
2008.mp3,4.8675,4.554,4.8649,4.7387,4.726
293.mp3,3.7715,3.6998,3.6273,3.9219,3.6429
2360.mp3,1.7193,1.4919,1.5007,1.7473,1.5295
119.mp3,2.3676,2.0767,2.3167,2.3455,2.4073
835.mp3,4.6867,4.0928,4.4969,4.283,4.2487
1009.mp3,3.6064,3.0929,3.6012,3.1413,3.3585
2110.mp3,1.7275,1.2673,1.2679,1.5072,1.2775
1690.mp3,3.5525,3.491,3.5983,3.4498,3.2606
228.mp3,1.4169,1.3952,1.654,1.434,1.9108
2346.mp3,4.7334,4.5257,4.8347,4.5093,4.508
195.mp3,1.688,1.3719,1.366,1.797,1.5911
1287.mp3,4.7113,4.5329,4.7147,4.5189,4.7236
461.mp3,4.723,4.2553,4.4959,4.5263,3.9441
1337.mp3,4.6566,4.6106,4.6907,4.665,4.5868
1769.mp3,3.0182,1.9579,2.2035,2.05,1.7525
1447.mp3,2.203,2.0202,1.996,1.5551,2.0182
1398.mp3,4.844,4.7358,4.8619,4.7378,4.7095
2161.mp3,4.7293,4.5659,4.4044,4.5768,4.224
1882.mp3,3.0045,2.7637,3.0892,2.8984,2.6459
2366.mp3,4.0912,4.1067,4.4812,3.81,4.4522
816.mp3,2.7281,2.2501,2.1891,1.9953,2.2903
67.mp3,2.9696,2.5495,2.7575,2.6309,2.6062
45.mp3,3.5455,3.8866,3.4828,3.9812,4.13
1075.mp3,2.0012,1.8139,2.2471,2.3153,2.0543
433.mp3,2.5505,2.2797,2.5006,2.2696,2.252
1608.mp3,2.2193,1.767,1.7138,1.5373,1.7678
862.mp3,4.8727,4.8415,4.8613,4.8441,4.7224
1171.mp3,2.5497,2.2606,2.5964,2.4819,2.4393
2281.mp3,4.6224,4.5142,4.7952,4.6439,4.6022
1440.mp3,3.4956,3.3207,3.4582,4.005,3.0059
1718.mp3,2.4973,1.8126,1.7664,2.0549,1.8252
2029.mp3,2.3363,2.1375,2.1303,1.9814,1.9637
1319.mp3,2.1844,1.7921,1.3209,1.3699,1.7974
2232.mp3,4.7976,4.7615,4.8886,4.8696,4.7452
568.mp3,3.6445,3.8401,4.0139,4.0786,3.3764
1472.mp3,1.9983,1.781,1.7676,1.5634,1.7691
1605.mp3,2.239,1.772,2.1953,1.9815,1.9652
1430.mp3,1.9669,1.5839,1.7614,1.8201,1.61
381.mp3,3.6417,3.6679,2.9149,3.4056,3.1965
638.mp3,2.5002,1.7917,2.2816,1.549,2.0137
2286.mp3,2.4459,2.2631,2.2344,2.2613,2.0342
1296.mp3,3.9963,4.0496,4.2125,3.3312,3.9967
1340.mp3,4.5082,3.9907,4.7043,4.4706,4.217
2355.mp3,4.4878,4.2377,4.4471,4.4632,4.4516
545.mp3,2.2527,1.8447,2.0257,1.8236,1.5436
1046.mp3,4.5,4.2593,4.4811,4.2453,4.2569
1949.mp3,4.718,4.2946,4.8376,4.5183,4.5145
110.mp3,1.693,1.7294,1.98,2.3071,2.0638
1485.mp3,4.5015,3.8819,4.0256,4.1121,3.8533
2321.mp3,4.2124,3.6927,3.9181,3.7151,3.181
1588.mp3,3.4908,3.5852,3.4361,3.3145,2.6821
1740.mp3,1.8292,1.5947,1.5556,1.5577,1.5761
354.mp3,3.2617,2.7771,2.9216,3.0749,3.1086
425.mp3,3.5379,3.6614,3.0308,3.5568,3.2147
1962.mp3,4.717,4.2768,4.6758,4.0188,3.9726
1759.mp3,4.7722,4.569,4.7411,4.3894,4.34
1624.mp3,4.5231,4.3381,4.503,4.3251,4.1096
2352.mp3,4.4538,4.5015,4.6595,4.273,3.7837
2056.mp3,2.4805,2.0479,2.094,1.8132,1.8303
1675.mp3,4.2222,3.872,4.0879,4.013,3.9875
217.mp3,1.6098,1.2551,1.3665,1.3908,2.0002
1519.mp3,4.5709,4.385,4.5859,4.4449,4.2145
236.mp3,1.3862,1.2925,1.2091,1.2471,1.2335
2190.mp3,1.5112,1.3209,1.3206,1.5276,1.3291
1979.mp3,4.833,4.5401,4.5307,4.5067,4.5198
1219.mp3,3.9656,3.7764,4.0119,3.7176,3.7111
1669.mp3,2.4134,1.9003,2.3847,2.798,2.1329
888.mp3,4.0378,3.3702,3.1875,3.8058,3.7484
1693.mp3,4.3023,4.1159,4.4842,4.0482,3.8156
1730.mp3,3.6878,3.5043,3.1097,3.6023,3.5456
304.mp3,3.5181,3.2896,2.7966,3.1833,2.9639
2226.mp3,1.2863,1.2465,1.2949,1.2964,1.3009
462.mp3,3.7037,3.5126,3.9689,3.2536,3.766
